M1,beta,theta_c
1.0009854114198755,88.20284018256858,1.4396033955852339
1.0015139539932645,87.7733633382586,1.7829096759142717
1.0020679264063932,87.39884170085017,2.082064034366434
1.0026485521685529,87.0576087252012,2.3544720697862735
1.003257113655901,86.7386322629921,2.6090032900205378
1.0038949549437313,86.43539459523484,2.850903304152463
1.0045634847750124,86.14366499135475,3.083583016468806
1.0052641796717523,85.86051053966918,3.3094116842409385
1.0059985871960606,85.58379603873979,3.5301193527533297
1.00676832936811,85.31190669763394,3.747020035113858
1.0075751062485478,85.0435833247163,3.9611431093068625
1.0084206996932672,84.7778189124136,4.173317795832749
1.0093069772888326,84.51379085508287,4.384226773766632
1.0102358964772515,84.25081490428057,4.594443688916191
1.011209508879202,83.98831294355355,4.8044595111194965
1.012229964825262,83.72578986068538,5.014701038371702
1.0132995181051536,83.46281659053128,5.225544360790846
1.0144205309454866,83.19901745324438,5.437326166009149
1.0155954792269954,82.93406055198771,5.650350409294303
1.0168269579527973,82.66765039447324,5.8648960957674365
1.0181176869797424,82.39952216085543,6.081220189944458
1.019470517025518,82.12943721123033,6.299563595232012
1.0208884359647747,81.85717954072719,6.520152412241366
1.0223745754281763,81.58255297011712,6.743201786957855
1.0239322177189534,81.30537891459394,6.96891711541054
1.0255648030622313,81.02549461336126,7.19749646869847
1.0272759372031495,80.74275173168687,7.429132128724359
1.0290693993705462,80.45701526698709,7.664010459028609
1.0309491506238042,80.1681627074668,7.902315192993599
1.0329193426012877,79.87608340183696,8.144226235699522
1.0349843266896945,79.58067810929624,8.389921667840602
1.037148663634574,79.28185870428526,8.63957822949779
1.0394171336132383,78.97954801640083,8.893371095768199
1.041794746792312,78.67367979027667,9.151475852709398
1.0442867543932386,78.36419875238049,9.414067267669374
1.0468986602901829,78.05106077541816,9.68132103684847
1.0496362331659463,77.73423313240272,9.953413106693555
1.0525055192527397,77.41369483374758,10.230520283219967
1.055512855685955,77.08943704287564,10.512821302961413
1.05866488450043,76.76146356601257,10.800494805098705
1.0619685673001151,76.42979141302433,11.093722194731992
1.0654312006335462,76.09445142674932,11.392685839971122
1.0690604321090769,75.75548897848856,11.697569017371565
1.0728642772854684,75.41296472787269,12.008558225794353
1.0768511373751353,75.06695544525174,12.325839451045152
1.0810298177991522,74.71755489503555,12.649601940448461
1.0854095476349994,74.36487477827667,12.980035801898287
1.09,74.00904573224923,13.317331529955359
1.1,73.27831159653779,14.023318017138134
1.12,71.97266709016321,15.335623457600391
1.14,70.83651341448014,16.54121736818525
1.16,69.83727481635678,17.661818433330456
1.18,68.95186197340472,18.71240319127624
1.2,68.16311529081129,19.703829818127375
1.23,67.13308091033247,21.09742959568274
1.26,66.25750064466109,22.396379440045212
1.29,65.51122568288079,23.615406534342064
1.32,64.87485547095883,24.765552398257668
1.35,64.33295403446037,25.855340028386394
1.38,63.87293493268447,26.89152189218234
1.41,63.484331592631726,27.879536541364097
1.44,63.158301607694845,28.82385525359373
1.47,62.88727915833611,29.72818038336414
1.5,62.664724480899594,30.59563841679272
1.6,62.20478766104354,33.25240609330586
1.7,62.06292051798432,35.60022504727988
1.8,62.129636090504754,37.689052910782884
1.9,62.33037107753357,39.555707353136704
2.0,62.61416385786312,41.22931335543215
2.5,64.39140067194312,47.43370291942213
3.0,65.96134999759897,51.29697248999752
3.5,67.14421910368503,53.83797229886336
4.0,68.01768205647161,55.588317611983044
4.5,68.66886721109809,56.840743712665315
5.0,69.16260692648493,57.7654824222437
10.0,70.91493371308665,60.90942241912888
100.0,71.55836855752412,62.01996147820255
10000.0,71.56505050863078,62.03138954673482
